-62 , -62
-89 , -89
-94 , -94
-72 , -72
-25 , -25
39 , 39
104 , 104
155 , 155
112 , 112
61 , 61
-13 , -13
-97 , -97
-174 , -174
-229 , -229
-245 , -245
-214 , -214
-73 , -195
76 , -102
224 , 37
343 , 201
409 , 361
401 , 480
316 , 526
160 , 470
-109 , 239
-362 , -62
-577 , -414
-711 , -761
-735 , -1035
-632 , -1169
-403 , -1102
-57 , -794
328 , -164
831 , 683
1436 , 1722
2151 , 2888
2990 , 4108
3966 , 5305
5083 , 6415
6327 , 7385
7596 , 8118
8913 , 8694
10163 , 9099
11221 , 9348
11945 , 9454
12189 , 9427
11830 , 9273
10790 , 8999
8992 , 8554
6596 , 8056
3736 , 7535
637 , 7055
-2430 , 6689
-5177 , 6511
-7332 , 6581
-8676 , 6935
-9009 , 7505
-8386 , 8333
-6862 , 9306
-4604 , 10282
-1847 , 11084
1135 , 11525
4065 , 11429
6695 , 10667
8771 , 9119
10273 , 6911
11149 , 4158
11438 , 1079
11234 , -2045
10661 , -4904
9855 , -7201
8946 , -8689
7986 , -9142
7159 , -8600
6519 , -7107
6117 , -4833
5980 , -2021
6117 , 1039
6519 , 4053
7159 , 6756
7924 , 9007
8857 , 10606
9761 , 11441
10589 , 11621
11210 , 11258
11478 , 10510
11254 , 9551
10428 , 8547
8884 , 7700
6756 , 7037
4053 , 6544
1039 , 6309
-2021 , 6328
-4833 , 6574
-7107 , 7009
-8600 , 7586
-9203 , 8314
-8777 , 9061
-7295 , 9687
-4975 , 10187
-2069 , 10488
1118 , 10516
4263 , 10201
7066 , 9488
9232 , 8282
10728 , 6701
11416 , 4693
11428 , 2417
10910 , -1
10053 , -2418
9061 , -4694
8120 , -6702
7433 , -8405
7011 , -9666
6805 , -10390
6855 , -10660
7098 , -10537
7457 , -10109
7852 , -9478
8216 , -8751
8446 , -7968
8637 , -7287
8697 , -6848
8716 , -6625
8720 , -6629
8716 , -6846
8697 , -7245
8637 , -7775
8569 , -8315
8394 , -8874
8039 , -9453
7600 , -9917
7146 , -10189
6776 , -10203
6596 , -9900
6701 , -9239
7085 , -8261
7819 , -6854
8899 , -5142
10103 , -3106
